packet_size,write_freq,num_packets,direction,speed_total_bps,speed_valid_bps,send_rate_bps,latency_avg_ms,latency_min_ms,latency_max_ms,packet_loss_percent,corruption_percent,elapsed_time,packets_sent,packets_received,packets_corrupt,timestamp
3800,1.0,10,Sender → Receiver,29691.19667161821,29691.19667161821,32990.21852402024,415.4224925571018,412.86778450012207,418.4255599975586,10.0,0.0,9.214852571487427,10,9,0,1762498044.1273603
3900,0.01,10,Sender → Receiver,69192.48936731298,17298.122341828246,172981.22341828246,426.49388313293457,426.49388313293457,426.49388313293457,60.0,75.0,1.803663969039917,10,4,3,1762498047.7779715
3900,0.01,10,Sender → Receiver,69205.05860790315,17301.264651975787,173012.6465197579,411.06414794921875,411.06414794921875,411.06414794921875,60.0,75.0,1.8033363819122314,10,4,3,1762498051.4326086
3900,0.05,10,Sender → Receiver,69212.70850288348,17303.17712572087,173031.77125720872,415.05885124206543,415.05885124206543,415.05885124206543,60.0,75.0,1.8031370639801025,10,4,3,1762498055.088989
3900,0.05,10,Sender → Receiver,69162.86817941284,17290.71704485321,172907.17044853207,421.4916229248047,421.4916229248047,421.4916229248047,60.0,75.0,1.804436445236206,10,4,3,1762498058.741443
3900,0.1,10,Sender → Receiver,69205.99187771918,17301.497969429794,173014.97969429794,428.2536506652832,428.2536506652832,428.2536506652832,60.0,75.0,1.803312063217163,10,4,3,1762498062.3950267
3900,0.1,10,Sender → Receiver,69156.69115372893,17289.17278843223,172891.72788432232,413.4938716888428,413.4938716888428,413.4938716888428,60.0,75.0,1.8045976161956787,10,4,3,1762498066.0490181
3900,0.2,10,Sender → Receiver,77768.76871237469,15553.753742474937,155537.53742474937,411.71932220458984,411.71932220458984,411.71932220458984,50.0,80.0,2.005946636199951,10,5,4,1762498069.890325
3900,0.2,10,Sender → Receiver,77755.4052313275,15551.0810462655,155510.810462655,421.62537574768066,421.62537574768066,421.62537574768066,50.0,80.0,2.006291389465332,10,5,4,1762498073.7426414
3900,0.35,10,Sender → Receiver,73286.2154765285,54964.66160739637,91607.76934566062,503.63214810689294,412.398099899292,599.3695259094238,20.0,25.0,3.405824661254883,10,8,2,1762498078.9950175
3900,0.35,10,Sender → Receiver,73222.95748074564,54917.218110559224,91528.69685093204,506.9887638092041,415.8444404602051,602.7977466583252,20.0,25.0,3.408766984939575,10,8,2,1762498084.253433
3900,0.5,10,Sender → Receiver,59637.217725819726,59637.217725819726,66263.5752509108,416.2251949310303,414.71147537231445,417.97471046447754,10.0,0.0,4.7084691524505615,10,9,0,1762498090.8095698
3900,0.5,10,Sender → Receiver,59622.880157946696,59622.880157946696,66247.64461994077,419.570525487264,417.66881942749023,422.3520755767822,10.0,0.0,4.709601402282715,10,9,0,1762498097.366239
3900,0.8,10,Sender → Receiver,37875.02980129511,37875.02980129511,42083.36644588346,412.6121203104655,410.88032722473145,415.0111675262451,10.0,0.0,7.41385555267334,10,9,0,1762498106.627903
3900,0.8,10,Sender → Receiver,37872.97392098928,37872.97392098928,42081.08213443253,424.6989091237386,421.8487739562988,426.8217086791992,10.0,0.0,7.414258003234863,10,9,0,1762498115.8869627
3900,1.0,10,Sender → Receiver,30474.284894425113,30474.284894425113,33860.31654936124,423.6867162916396,409.34085845947266,427.75702476501465,10.0,0.0,9.21432614326477,10,9,0,1762498126.9457502
3900,1.0,10,Sender → Receiver,30433.204300977468,30433.204300977468,33814.67144553052,422.02152146233453,416.973352432251,428.0581474304199,10.0,0.0,9.22676420211792,10,9,0,1762498138.0195365
4000,0.01,10,Sender → Receiver,70947.2803676825,17736.820091920625,177368.20091920625,414.69335556030273,414.69335556030273,414.69335556030273,60.0,75.0,1.8041565418243408,10,4,3,1762498141.6740882
4000,0.01,10,Sender → Receiver,70971.44028009394,17742.860070023486,177428.60070023485,463.5612964630127,463.5612964630127,463.5612964630127,60.0,75.0,1.8035423755645752,10,4,3,1762498145.3252778
4000,0.05,10,Sender → Receiver,70964.7702752932,17741.1925688233,177411.925688233,471.86946868896484,471.86946868896484,471.86946868896484,60.0,75.0,1.8037118911743164,10,4,3,1762498148.9772916
4000,0.05,10,Sender → Receiver,70948.68674384973,17737.171685962432,177371.71685962434,458.6296081542969,458.6296081542969,458.6296081542969,60.0,75.0,1.8041207790374756,10,4,3,1762498152.6316624
4000,0.1,10,Sender → Receiver,70977.21070493218,17744.302676233045,177443.02676233047,463.00625801086426,463.00625801086426,463.00625801086426,60.0,75.0,1.8033957481384277,10,4,3,1762498156.286791
4000,0.1,10,Sender → Receiver,70951.4246493767,17737.856162344175,177378.56162344175,468.41883659362793,468.41883659362793,468.41883659362793,60.0,75.0,1.804051160812378,10,4,3,1762498159.9404404
