packet_size,write_freq,num_packets,direction,speed_total_bps,speed_valid_bps,send_rate_bps,latency_avg_ms,latency_min_ms,latency_max_ms,packet_loss_percent,corruption_percent,elapsed_time,packets_sent,packets_received,packets_corrupt,timestamp
512,0.1,10,Sender → Receiver,30661.443616483535,30661.443616483535,34068.270684981704,86.57471338907878,78.74369621276855,95.76892852783203,10.0,0.0,1.20229172706604,10,9,0,1762419932.886274
512,0.1,10,Sender → Receiver,30638.337776474364,30638.337776474364,34042.59752941596,88.33058675130208,78.32598686218262,97.81050682067871,10.0,0.0,1.2031984329223633,10,9,0,1762419935.9297056
512,0.15,10,Sender → Receiver,22993.444937998123,22993.444937998123,25548.27215333125,87.29211489359538,80.38616180419922,94.93088722229004,10.0,0.0,1.6032395362854004,10,9,0,1762419939.3769152
512,0.15,10,Sender → Receiver,22885.712018820246,22885.712018820246,25428.568909800273,88.52918942769368,79.95986938476562,98.65117073059082,10.0,0.0,1.6107866764068604,10,9,0,1762419942.8246276
512,0.2,10,Sender → Receiver,17519.619376062477,17519.619376062477,19466.243751180533,87.72579828898112,80.90567588806152,96.19498252868652,10.0,0.0,2.1041553020477295,10,9,0,1762419946.7694974
512,0.2,10,Sender → Receiver,19468.498227367272,19468.498227367272,19468.498227367272,88.53979110717773,79.30302619934082,96.6329574584961,0.0,0.0,2.1039116382598877,10,10,0,1762419952.2182958
512,0.25,10,Sender → Receiver,14716.304256529731,14716.304256529731,16351.449173921925,88.20994695027669,80.18684387207031,95.95990180969238,10.0,0.0,2.504976749420166,10,9,0,1762419956.5744424
512,0.25,10,Sender → Receiver,14719.802555507416,14719.802555507416,16355.336172786017,86.01816495259602,67.92783737182617,96.30012512207031,10.0,0.0,2.5043814182281494,10,9,0,1762419960.9269497
512,0.3,10,Sender → Receiver,13628.61903594635,13628.61903594635,13628.61903594635,87.12561130523682,79.64730262756348,95.05653381347656,0.0,0.0,3.0054402351379395,10,10,0,1762419967.2712588
512,0.3,10,Sender → Receiver,13629.171523319032,13629.171523319032,13629.171523319032,90.57416915893555,81.42256736755371,98.22607040405273,0.0,0.0,3.0053184032440186,10,10,0,1762419973.6139815
512,0.4,10,Sender → Receiver,10483.533912690293,10483.533912690293,10483.533912690293,87.4469518661499,78.76873016357422,95.34120559692383,0.0,0.0,3.9070794582366943,10,10,0,1762419980.8636434
512,0.4,10,Sender → Receiver,9437.397124813,9437.397124813,10485.996805347777,87.32721540662978,80.54327964782715,98.6630916595459,10.0,0.0,3.9061617851257324,10,9,0,1762419986.6159797
512,0.5,10,Sender → Receiver,7666.821206999501,7666.821206999501,8518.690229999445,90.95674090915257,82.8104019165039,98.56581687927246,10.0,0.0,4.808250904083252,10,9,0,1762419993.2731755
512,0.5,10,Sender → Receiver,7666.953125363373,7666.953125363373,8518.836805959303,89.74292543199327,80.62219619750977,98.33121299743652,10.0,0.0,4.808168172836304,10,9,0,1762419999.9288542
512,0.7,10,Sender → Receiver,6194.32249027794,6194.32249027794,6194.32249027794,89.60793018341064,80.3682804107666,99.31659698486328,0.0,0.0,6.612506866455078,10,10,0,1762420009.8785312
512,0.7,10,Sender → Receiver,5576.640351783298,5576.640351783298,6196.2670575369975,90.23284912109375,80.95169067382812,99.06244277954102,10.0,0.0,6.610431671142578,10,9,0,1762420018.3332868
512,0.9,10,Sender → Receiver,4868.204731840353,4868.204731840353,4868.204731840353,88.29843997955322,79.0565013885498,99.40457344055176,0.0,0.0,8.413779258728027,10,10,0,1762420030.083387
512,0.9,10,Sender → Receiver,4868.09230619355,4868.09230619355,4868.09230619355,89.64154720306396,81.57777786254883,97.8844165802002,0.0,0.0,8.413973569869995,10,10,0,1762420041.8323452
512,1.0,10,Sender → Receiver,3957.9368772095895,3957.9368772095895,4397.707641343988,89.21376864115398,78.7656307220459,98.42586517333984,10.0,0.0,9.31394338607788,10,9,0,1762420052.9961195
512,1.0,10,Sender → Receiver,3957.925529919887,3957.925529919887,4397.695033244319,86.8073304494222,78.48501205444336,95.1085090637207,10.0,0.0,9.31397008895874,10,9,0,1762420064.1528757
1028,0.05,10,Sender → Receiver,73862.35138134903,73862.35138134903,82069.27931261003,187.16457155015735,181.85853958129883,191.51711463928223,10.0,0.0,1.0020802021026611,10,9,0,1762420067.0024257
1028,0.05,10,Sender → Receiver,73804.68473553918,73804.68473553918,82005.2052617102,178.53720982869467,172.12510108947754,186.0673427581787,10.0,0.0,1.0028631687164307,10,9,0,1762420069.849722
1028,0.1,10,Sender → Receiver,52769.23951964609,52769.23951964609,58632.48835516232,141.17603831821017,131.99090957641602,149.2898464202881,10.0,0.0,1.4026353359222412,10,9,0,1762420073.1018686
1028,0.1,10,Sender → Receiver,52729.79353883155,52729.79353883155,58588.659487590616,138.20936944749621,130.79285621643066,145.89571952819824,10.0,0.0,1.4036846160888672,10,9,0,1762420076.3433323
1028,0.15,10,Sender → Receiver,43193.33040235063,43193.33040235063,43193.33040235063,137.94050216674805,129.75549697875977,146.26193046569824,0.0,0.0,1.9039976596832275,10,10,0,1762420081.585945
1028,0.15,10,Sender → Receiver,38876.09549792286,38876.09549792286,43195.66166435874,137.94093661838107,130.39326667785645,149.3668556213379,10.0,0.0,1.9038949012756348,10,9,0,1762420085.3391042
1028,0.2,10,Sender → Receiver,32121.50791884758,32121.50791884758,35690.564354275084,138.38529586791992,129.10747528076172,148.70119094848633,10.0,0.0,2.304250478744507,10,9,0,1762420089.4882257
1028,0.2,10,Sender → Receiver,32109.012791245124,32109.012791245124,35676.68087916125,138.47539159986707,130.4624080657959,149.00541305541992,10.0,0.0,2.305147171020508,10,9,0,1762420093.6357365
1028,0.25,10,Sender → Receiver,26383.805787964004,26383.805787964004,29315.33976440445,137.9045910305447,129.37521934509277,148.35357666015625,10.0,0.0,2.8053572177886963,10,9,0,1762420098.2828171
1028,0.25,10,Sender → Receiver,29294.56111563723,29294.56111563723,29294.56111563723,138.13867568969727,129.67252731323242,146.81148529052734,0.0,0.0,2.807347059249878,10,10,0,1762420104.4239993
1028,0.3,10,Sender → Receiver,23085.915166222057,23085.915166222057,25651.016851357843,138.51907518174914,129.3644905090332,146.34275436401367,10.0,0.0,3.206110715866089,10,9,0,1762420109.4752839
1028,0.3,10,Sender → Receiver,23084.320409698394,23084.320409698394,25649.24489966488,139.98328314887155,132.02881813049316,147.44019508361816,10.0,0.0,3.206332206726074,10,9,0,1762420114.5279448
1028,0.4,10,Sender → Receiver,18017.18152876426,18017.18152876426,20019.090587515846,139.33290375603568,130.74636459350586,147.64118194580078,10.0,0.0,4.108078718185425,10,9,0,1762420120.4805143
